tourney_name,surface,draw_size,tourney_date,seed,name,hand,ht,age,rank,rank_points,score,best_of,round,minutes,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,result
Kitzbuhel,Clay,32,20160718,,Dennis Novak,R,,22.88843258,198,277,6-0 6-2,3,R32,58,1,5,40,23,11,6,7,3,8,L
Kitzbuhel,Clay,32,20160718,,Michael Berrer,L,193,36.04654346,121,493,6-3 6-3,3,R32,73,5,0,56,42,27,6,9,3,6,L
Kitzbuhel,Clay,32,20160718,,Akira Santillan,R,,19.15674196,295,165,6-2 6-2,3,R32,52,1,3,51,30,16,10,8,4,8,L
Kitzbuhel,Clay,32,20160718,5,Lukas Rosol,R,196,30.98425736,79,705,6-4 7-6(4),3,R32,92,4,5,75,41,29,15,11,4,7,L
Kitzbuhel,Clay,32,20160718,,Kenny De Schepper,L,203,29.13894593,159,350,7-5 6-2,3,R32,72,3,1,68,45,28,11,10,2,6,L
Kitzbuhel,Clay,32,20160718,,Maximo Gonzalez,R,175,32.99657769,134,437,6-3 6-4,3,R32,78,5,3,60,38,23,12,9,4,6,L
Kitzbuhel,Clay,32,20160718,,Rogerio Dutra Silva,R,178,32.45448323,91,644,7-6(7) 6-1,3,R32,70,3,3,55,32,23,14,9,1,3,L
Kitzbuhel,Clay,32,20160718,,Facundo Bagnis,L,,26.38740589,88,657,7-6(5) 7-6(5),3,R32,99,2,4,82,58,38,11,12,0,2,L
Kitzbuhel,Clay,32,20160718,,Filippo Volandri,R,183,34.86652977,226,239,6-2 6-4,3,R32,69,0,1,54,40,20,7,9,4,9,L
Umag,Clay,32,20160718,,Andrej Martin,R,180,26.82546201,124,481,6-4 6-1,3,F,68,0,0,45,32,18,6,8,3,6,L
Umag,Clay,32,20160718,,Gastao Elias,R,178,25.64818617,72,730,6-3 6-3,3,SF,65,4,1,52,31,22,10,9,2,5,L
Umag,Clay,32,20160718,,Carlos Berlocq,R,183,33.45379877,87,657,7-6(4) 6-4,3,SF,119,3,2,86,64,37,6,11,11,17,L
Umag,Clay,32,20160718,6,Pablo Carreno Busta,R,,25.01848049,56,879,6-4 6-4,3,QF,72,5,3,49,30,16,7,10,4,10,L
Umag,Clay,32,20160718,,Damir Dzumhur,R,172,24.1615332,81,695,4-6 6-1 6-1,3,QF,85,1,1,68,43,23,7,12,4,12,L
Umag,Clay,32,20160718,3,Jeremy Chardy,R,188,29.42915811,38,1210,6-4 6-2,3,QF,80,1,5,57,35,22,7,9,4,9,L
Umag,Clay,32,20160718,2,Joao Sousa,R,,27.30184805,32,1355,6-3 4-6 6-2,3,QF,131,1,4,80,55,37,11,13,2,6,L
Umag,Clay,32,20160718,1,Pablo Cuevas,R,180,30.54346338,20,1765,3-6 6-3 7-6(7),3,R16,135,3,11,95,49,36,25,15,4,6,L
Umag,Clay,32,20160718,,Teymuraz Gabashvili,R,188,31.15400411,101,596,6-4 6-2,3,R16,65,2,6,57,30,21,10,9,0,4,L
Umag,Clay,32,20160718,,Renzo Olivo,R,,24.34223135,109,547,6-4 6-1,3,R16,77,2,1,52,24,12,15,8,7,11,L
Umag,Clay,32,20160718,,Thomas Fabbiano,R,,27.14579055,111,544,4-6 6-1 6-2,3,R16,99,0,2,87,52,31,13,13,8,15,L
Umag,Clay,32,20160718,8,Jiri Vesely,L,,23.02258727,50,915,7-5 3-0 RET,3,R16,80,0,3,49,31,20,7,8,1,5,L
Umag,Clay,32,20160718,,Nikola Cacic,R,,25.61259411,761,27,6-2 6-0,3,R16,43,1,2,37,20,8,5,7,3,8,L
Umag,Clay,32,20160718,7,Martin Klizan,L,190,27.01984942,28,1428,3-6 7-5 6-2,3,R16,146,1,3,97,61,36,20,15,10,15,L
Umag,Clay,32,20160718,,Leonardo Mayer,R,188,29.17727584,117,505,7-5 7-6(1),3,R16,95,4,2,70,43,33,13,12,3,5,L
Umag,Clay,32,20160718,,Guillermo Garcia Lopez,R,188,33.12251882,54,900,6-1 6-2,3,R32,83,0,6,49,28,13,8,7,2,7,L
Umag,Clay,32,20160718,,Nino Serdarusic,U,,19.59479808,569,55,6-4 6-2,3,R32,85,4,4,63,35,23,14,9,6,9,L
Umag,Clay,32,20160718,,Andreas Seppi,R,190,32.40520192,52,910,6-4 6-4,3,R32,80,1,4,63,36,24,13,10,3,6,L
Umag,Clay,32,20160718,,Andre Ghem,R,193,34.13826146,221,244,3-6 7-6(4) 7-6(5),3,R32,165,0,1,119,79,51,23,17,8,12,L
Umag,Clay,32,20160718,,Franco Skugor,R,193,28.82683094,176,306,6-0 4-1 RET,3,R32,56,1,0,44,25,10,8,6,5,10,L
Umag,Clay,32,20160718,5,Nicolas Almagro,R,183,30.90759754,45,1024,6-2 5-7 7-5,3,R32,118,10,8,106,48,34,28,16,4,9,L
Umag,Clay,32,20160718,,Michael Linzer,R,,26.70773443,354,130,6-3 6-1,3,R32,81,0,1,51,26,16,10,8,5,9,L
Umag,Clay,32,20160718,,Filip Krajinovic,R,185,24.38877481,142,412,6-3 6-1,3,R32,83,2,1,54,33,17,11,8,4,8,L
Umag,Clay,32,20160718,,Aljaz Bedene,R,181,27.00068446,69,765,5-7 6-4 6-4,3,R32,147,11,8,97,48,37,23,16,3,7,L
Umag,Clay,32,20160718,,Enrique Lopez Perez,R,,25.12525667,196,278,6-2 7-5,3,R32,80,7,4,66,34,24,12,10,5,9,L
Umag,Clay,32,20160718,,Sergiy Stakhovsky,R,193,30.52977413,85,670,7-6(6) 6-4,3,R32,125,1,5,107,52,37,26,11,11,14,L
Umag,Clay,32,20160718,,Nikola Mektic,U,,27.56468172,292,166,7-5 6-2,3,R32,87,2,1,59,36,23,10,10,1,5,L
Washington,Hard,64,20160718,13,Ivo Karlovic,R,208,37.3853525,35,1235,5-7 7-6(6) 6-4,3,F,133,28,4,105,64,54,23,17,7,9,L
Washington,Hard,64,20160718,5,Steve Johnson,R,188,26.56536619,25,1545,6-4 6-4,3,SF,78,7,0,65,39,26,17,10,3,5,L
Washington,Hard,64,20160718,7,Alexander Zverev,R,,19.24435318,27,1430,6-4 6-0,3,SF,60,3,3,43,19,12,10,8,3,7,L
Washington,Hard,64,20160718,1,John Isner,R,206,31.22792608,16,2055,7-6(7) 7-6(15),3,QF,117,30,1,80,55,47,19,12,0,0,L
Washington,Hard,64,20160718,6,Jack Sock,R,185,23.81382615,26,1495,7-6(4) 7-6(6),3,QF,103,12,2,75,43,33,25,12,1,1,L
Washington,Hard,64,20160718,4,Benoit Paire,R,196,27.19507187,24,1596,6-1 6-3,3,QF,57,2,9,54,20,10,15,8,2,6,L
Washington,Hard,64,20160718,8,Sam Querrey,R,198,28.78028747,29,1390,6-4 3-6 6-1,3,QF,87,6,2,66,37,28,17,13,2,5,L
Washington,Hard,64,20160718,15,Marcos Baghdatis,R,183,31.08555784,41,1095,7-6(3) 6-2,3,R16,69,10,6,63,29,21,20,10,4,6,L
Washington,Hard,64,20160718,,Ryan Harrison,R,183,24.19712526,158,352,6-4 6-4,3,R16,65,6,1,54,33,26,11,10,3,5,L
Washington,Hard,64,20160718,3,Bernard Tomic,R,193,23.73990418,19,1850,7-6(4) 6-3,3,R16,65,7,2,60,35,27,16,10,1,2,L
Washington,Hard,64,20160718,,Daniel Evans,R,175,26.15468857,82,695,6-1 7-5,3,R16,75,7,2,70,42,26,14,9,4,7,L
Washington,Hard,64,20160718,,Malek Jaziri,R,185,32.49281314,63,812,6-2 5-7 6-2,3,R16,133,4,7,109,53,39,24,14,8,12,L
Washington,Hard,64,20160718,14,Gilles Muller,L,193,33.19370294,36,1230,6-2 3-6 7-6(4),3,R16,105,11,6,87,48,38,23,15,2,4,L
Washington,Hard,64,20160718,11,Alexandr Dolgopolov,R,180,27.69336071,37,1215,7-6(5) 6-3,3,R16,76,1,3,68,36,24,15,11,3,7,L
Washington,Hard,64,20160718,16,Borna Coric,R,,19.67419576,53,900,6-2 6-3,3,R16,54,4,1,46,24,15,10,9,2,6,L
Washington,Hard,64,20160718,,James Duckworth,R,183,24.49007529,205,268,6-3 6-4,3,R32,63,8,4,55,28,20,14,9,2,4,L
Washington,Hard,64,20160718,,John Millman,R,183,27.09377139,65,790,6-2 6-4,3,R32,58,0,1,46,34,21,8,9,0,3,L
Washington,Hard,64,20160718,10,Viktor Troicki,R,193,30.43394935,34,1270,7-6(4) 6-4,3,R32,136,7,5,127,75,46,22,11,19,22,L
Washington,Hard,64,20160718,,Adrian Mannarino,L,183,28.05201917,55,880,6-3 6-4,3,R32,69,3,2,54,31,23,12,9,3,5,L
Washington,Hard,64,20160718,,Donald Young,L,183,26.98699521,57,862,7-6(4) 6-3,3,R32,82,5,4,66,34,22,20,10,2,4,L
Washington,Hard,64,20160718,,Brian Baker,R,190,31.21697467,437,92,6-3 7-6(4),3,R32,86,6,5,77,40,33,17,11,6,8,L
Washington,Hard,64,20160718,12,Grigor Dimitrov,R,188,25.17453799,40,1150,6-4 6-4,3,R32,82,3,3,59,34,22,13,10,5,9,L
Washington,Hard,64,20160718,,Lukas Lacko,R,185,28.7063655,102,593,7-6(1) 6-4,3,R32,86,4,4,71,31,26,19,11,4,6,L
Washington,Hard,64,20160718,,Taylor Harry Fritz,R,,18.72142368,67,788,6-4 6-2,3,R32,76,3,2,61,31,22,13,9,4,7,L
Washington,Hard,64,20160718,9,Kevin Anderson,R,203,30.16837782,33,1335,5-7 6-4 7-6(3),3,R32,149,20,7,95,45,40,32,17,4,5,L
Washington,Hard,64,20160718,,Yoshihito Nishioka,L,,20.80766598,93,630,6-4 6-1,3,R32,62,2,2,48,30,20,6,8,2,5,L
Washington,Hard,64,20160718,,Jared Donaldson,R,,19.77275838,153,374,6-0 7-5,3,R32,70,0,5,59,25,15,14,9,5,10,L
Washington,Hard,64,20160718,,Bjorn Fratangelo,R,,22.99794661,108,557,6-7(5) 6-4 6-4,3,R32,121,8,6,102,49,35,33,16,4,7,L
Washington,Hard,64,20160718,,Jordan Thompson,R,,22.24503765,90,652,6-4 1-6 7-6(4),3,R32,117,7,2,88,46,35,24,15,4,7,L
Washington,Hard,64,20160718,,Yuichi Sugita,R,,27.83025325,106,581,6-4 6-4,3,R32,96,1,4,77,45,31,11,10,7,10,L
Washington,Hard,64,20160718,,Yen Hsun Lu,R,180,32.92813142,71,745,6-3 6-2,3,R32,61,1,6,64,33,17,16,9,4,8,L
Washington,Hard,64,20160718,,Tim Smyczek,R,175,28.55030801,120,494,7-5 6-1,3,R64,76,1,1,58,30,17,16,9,3,6,L
Washington,Hard,64,20160718,,Denis Kudla,R,180,23.91786448,100,600,7-5 6-0,3,R64,72,2,2,50,25,15,7,9,3,8,L
Washington,Hard,64,20160718,,Stephane Robert,R,185,36.16974675,59,854,7-6(1) 6-3,3,R64,75,4,9,76,29,22,19,11,2,5,L
Washington,Hard,64,20160718,,Francis Tiafoe,R,,18.49144422,156,358,7-6(4) 7-5,3,R64,98,8,0,71,47,26,15,12,2,6,L
Washington,Hard,64,20160718,,Ernesto Escobedo,R,,20.03832991,269,182,6-4 3-6 6-3,3,R64,107,7,3,86,46,39,18,14,7,9,L
Washington,Hard,64,20160718,,Samuel Groth,R,,28.74743326,154,373,7-6(3) 7-6(5),3,R64,104,18,6,77,48,40,15,12,0,0,L
Washington,Hard,64,20160718,,Benjamin Becker,R,178,35.08829569,96,612,6-2 6-1,3,R64,49,4,4,43,20,13,9,7,4,8,L
Washington,Hard,64,20160718,,Denis Shapovalov,L,,17.25941136,371,121,7-6(3) 4-6 6-4,3,R64,103,7,5,104,61,46,18,16,1,4,L
Washington,Hard,64,20160718,,Dudi Sela,R,175,31.2881588,62,826,6-4 6-3,3,R64,79,0,5,64,37,27,12,10,3,6,L
Washington,Hard,64,20160718,,Reilly Opelka,U,,18.88843258,833,20,6-7(4) 7-6(4) 7-6(3),3,R64,144,18,5,118,71,58,28,18,4,4,L
Washington,Hard,64,20160718,,Ivan Dodig,R,183,31.54004107,75,718,6-2 4-2 RET,3,R64,52,7,2,42,20,11,7,7,4,8,L
Washington,Hard,64,20160718,,Vincent Millot,L,173,30.46406571,147,397,5-7 6-2 6-4,3,R64,117,1,3,94,55,36,17,15,1,6,L
Washington,Hard,64,20160718,,Alex Kuznetsov,R,183,29.44832307,311,153,4-6 6-2 6-4,3,R64,121,5,2,96,53,32,21,14,2,7,L
Washington,Hard,64,20160718,,Victor Estrella,R,173,35.95893224,74,720,6-3 6-2,3,R64,62,1,2,52,31,18,10,8,5,8,L
Washington,Hard,64,20160718,,Vasek Pospisil,R,193,26.0698152,98,605,1-6 6-2 7-6(4),3,R64,105,11,6,90,51,40,18,14,2,4,L
Washington,Hard,64,20160718,,Austin Krajicek,L,,26.08898015,133,448,6-1 7-6(3),3,R64,75,12,5,52,30,25,6,9,4,7,L
Canada Masters,Hard,64,20160725,3,Kei Nishikori,R,178,26.57084189,6,4290,6-3 7-5,3,F,82,4,2,59,41,26,9,10,2,5,L
Canada Masters,Hard,64,20160725,10,Gael Monfils,R,193,29.8973306,14,2440,6-3 6-2,3,SF,73,2,1,48,23,16,7,8,1,5,L
Canada Masters,Hard,64,20160725,2,Stanislas Wawrinka,R,183,31.32648871,5,4720,7-6(6) 6-1,3,SF,88,5,2,72,32,19,20,9,6,9,L
Canada Masters,Hard,64,20160725,5,Tomas Berdych,R,196,30.85284052,8,3490,7-6(6) 6-4,3,QF,120,8,4,72,36,27,18,11,2,4,L
Canada Masters,Hard,64,20160725,4,Milos Raonic,R,196,25.57700205,7,4285,6-4 6-4,3,QF,72,7,1,46,34,28,6,10,2,4,L
Canada Masters,Hard,64,20160725,,Grigor Dimitrov,R,188,25.19370294,40,1150,6-3 3-6 6-2,3,QF,129,5,3,90,62,38,12,13,6,10,L
Canada Masters,Hard,64,20160725,,Kevin Anderson,R,203,30.18754278,34,1335,6-1 6-3,3,QF,73,6,5,51,26,15,11,8,6,10,L
Canada Masters,Hard,64,20160725,,Radek Stepanek,R,185,37.65913758,129,451,6-2 6-4,3,R16,88,5,4,71,28,19,19,9,6,10,L
Canada Masters,Hard,64,20160725,,Ryan Harrison,R,183,24.21629021,144,407,6-4 6-7(2) 6-4,3,R16,126,11,3,99,56,46,23,16,3,5,L
Canada Masters,Hard,64,20160725,,Jared Donaldson,R,,19.79192334,147,397,6-2 6-3,3,R16,70,3,3,62,34,24,9,8,5,8,L
Canada Masters,Hard,64,20160725,7,David Goffin,R,163,25.63175907,11,2715,7-6(5) 2-6 6-4,3,R16,134,3,4,93,54,39,17,15,5,9,L
Canada Masters,Hard,64,20160725,,Ivo Karlovic,R,208,37.40451745,27,1445,6-3 7-5,3,R16,84,14,7,65,40,28,11,10,3,5,L
Canada Masters,Hard,64,20160725,,Rajeev Ram,R,193,32.35318275,118,503,6-3 6-4,3,R16,68,6,0,54,33,22,10,10,3,6,L
Canada Masters,Hard,64,20160725,12,Bernard Tomic,R,193,23.75906913,22,1645,4-6 6-3 6-4,3,R16,125,10,0,90,65,46,12,14,3,5,L
Canada Masters,Hard,64,20160725,16,Jack Sock,R,185,23.8329911,26,1495,7-6(3) 6-2,3,R16,84,6,3,66,43,30,13,10,4,6,L
Canada Masters,Hard,64,20160725,,Gilles Muller,L,193,33.2128679,37,1230,7-5 7-6(3),3,R32,103,11,3,77,47,33,12,12,2,5,L
Canada Masters,Hard,64,20160725,,Peter Polansky,R,180,28.10951403,247,215,7-6(5) 6-4,3,R32,92,2,5,71,35,18,21,11,5,9,L
Canada Masters,Hard,64,20160725,9,John Isner,R,206,31.24709103,16,2100,7-6(3) 6-7(4) 6-4,3,R32,141,25,2,94,61,56,20,17,4,5,L
Canada Masters,Hard,64,20160725,,Borna Coric,R,,19.69336071,53,900,4-6 6-1 6-4,3,R32,115,9,3,74,38,27,21,13,2,5,L
Canada Masters,Hard,64,20160725,,Yen Hsun Lu,R,180,32.94729637,70,765,6-3 6-3,3,R32,65,2,1,54,33,20,9,9,4,7,L
Canada Masters,Hard,64,20160725,,Fabio Fognini,R,178,29.17180014,33,1375,6-3 3-6 6-3,3,R32,123,5,7,98,44,31,19,13,10,16,L
Canada Masters,Hard,64,20160725,,Vasek Pospisil,R,193,26.08898015,101,605,7-6(6) 6-0,3,R32,80,7,3,66,32,23,15,9,1,4,L
Canada Masters,Hard,64,20160725,,Sam Querrey,R,198,28.79945243,29,1435,6-4 2-1 RET,3,R32,54,3,3,45,27,18,9,7,2,4,L
Canada Masters,Hard,64,20160725,8,Marin Cilic,R,198,27.8220397,12,2695,6-4 7-6(3),3,R32,82,3,3,64,33,25,21,11,2,3,L
Canada Masters,Hard,64,20160725,,Denis Shapovalov,L,,17.27857632,370,121,6-4 6-3,3,R32,73,1,4,59,36,24,11,9,3,6,L
Canada Masters,Hard,64,20160725,13,Lucas Pouille,R,,22.41752225,23,1644,6-4 7-6(5),3,R32,98,5,5,78,36,24,18,11,6,10,L
Canada Masters,Hard,64,20160725,,Dennis Novikov,R,,22.71594798,131,445,6-4 7-5,3,R32,82,2,3,63,33,22,12,11,4,9,L
Canada Masters,Hard,64,20160725,6,Dominic Thiem,R,,22.89117043,9,3105,4-1 RET,3,R32,20,1,2,16,9,6,2,2,2,3,L
Canada Masters,Hard,64,20160725,,Steven Diez,R,,25.35797399,192,285,6-3 7-6(4),3,R32,93,2,6,75,42,28,17,10,6,8,L
Canada Masters,Hard,64,20160725,,Donald Young,L,183,27.00616016,57,862,6-4 6-3,3,R32,63,7,3,61,31,21,16,10,6,9,L
Canada Masters,Hard,64,20160725,,Mikhail Youzhny,R,183,34.08350445,61,817,7-6(3) 7-6(8),3,R32,120,2,2,90,47,33,23,12,2,4,L
Canada Masters,Hard,64,20160725,,Dmitry Tursunov,R,185,33.61806982,433,95,7-6(5) 6-1,3,R64,77,6,3,73,44,28,14,10,6,9,L
Canada Masters,Hard,64,20160725,,Tim Smyczek,R,175,28.56947296,119,494,4-6 6-3 6-0,3,R64,84,4,4,74,45,33,10,12,1,6,L
Canada Masters,Hard,64,20160725,14,Benoit Paire,R,196,27.21423682,28,1436,6-1 6-3,3,R64,71,6,5,62,26,20,12,8,6,10,L
Canada Masters,Hard,64,20160725,,Dudi Sela,R,175,31.30732375,60,826,4-6 6-3 6-2,3,R64,87,2,6,68,34,27,17,13,1,4,L
Canada Masters,Hard,64,20160725,,Andrey Kuznetsov,R,185,25.42094456,45,1048,6-3 6-1,3,R64,49,2,4,44,20,15,8,8,2,6,L
Canada Masters,Hard,64,20160725,,Ivan Dodig,R,183,31.55920602,79,718,5-7 6-4 6-2,3,R64,143,9,5,83,39,31,22,15,3,7,L
Canada Masters,Hard,64,20160725,,Alexander Zverev,R,,19.26351814,25,1520,7-5 6-3,3,R64,92,3,7,67,36,23,15,10,4,7,L
Canada Masters,Hard,64,20160725,,John Millman,R,183,27.11293635,67,790,6-4 4-3 RET,3,R64,68,1,2,56,36,24,10,9,4,7,L
Canada Masters,Hard,64,20160725,15,Steve Johnson,R,188,26.58453114,21,1680,6-4 6-4,3,R64,76,7,3,63,39,29,7,10,3,6,L
Canada Masters,Hard,64,20160725,,Joao Sousa,R,,27.321013,36,1250,6-3 6-3,3,R64,71,4,8,58,29,20,9,9,9,14,L
Canada Masters,Hard,64,20160725,,Jeremy Chardy,R,188,29.44832307,39,1210,7-6(3) 0-0 RET,3,R64,51,3,4,39,17,13,12,6,2,3,L
Canada Masters,Hard,64,20160725,,Frank Dancevic,R,185,31.8275154,234,232,7-6(5) 6-4,3,R64,87,5,2,86,43,28,24,11,3,5,L
Canada Masters,Hard,64,20160725,,Taylor Harry Fritz,R,,18.74058864,63,808,6-7(9) 7-6(5) 6-2,3,R64,133,7,7,115,56,48,29,16,4,6,L
Canada Masters,Hard,64,20160725,,Yuichi Sugita,R,,27.84941821,107,581,5-7 7-6(5) 6-4,3,R64,147,8,5,114,67,46,21,17,8,13,L
Canada Masters,Hard,64,20160725,11,Nick Kyrgios,R,,21.24572211,19,1855,7-6(2) 3-6 6-3,3,R64,99,13,18,104,62,48,17,15,8,10,L
Canada Masters,Hard,64,20160725,,Emilio Gomez,R,,24.65708419,318,148,6-7(8) 6-4 7-5,3,R64,138,8,4,129,77,60,23,17,9,12,L
Canada Masters,Hard,64,20160725,,Ernests Gulbis,R,190,27.90143737,66,791,6-4 6-2,3,R64,64,3,3,52,33,24,6,9,4,7,L
Canada Masters,Hard,64,20160725,,Federico Delbonis,L,190,25.80424367,43,1060,6-4 6-3,3,R64,63,4,5,45,26,21,9,9,0,2,L
Canada Masters,Hard,64,20160725,,Viktor Troicki,R,193,30.45311431,35,1270,7-6(4) 6-3,3,R64,88,5,3,54,36,28,8,10,0,2,L
Canada Masters,Hard,64,20160725,,Kyle Edmund,R,,21.54414784,84,698,3-6 6-3 6-2,3,R64,106,9,3,80,50,36,13,13,6,10,L
Canada Masters,Hard,64,20160725,,Alejandro Gonzalez,R,,27.46064339,163,342,6-4 7-6(1),3,R64,90,4,1,77,43,23,16,11,5,9,L
Canada Masters,Hard,64,20160725,,Denis Kudla,R,180,23.93702943,102,600,6-2 6-2,3,R64,68,0,8,58,27,16,11,8,7,12,L
Canada Masters,Hard,64,20160725,,Alexandr Dolgopolov,R,180,27.71252567,38,1215,7-6(6) 6-4,3,R64,89,10,3,71,44,34,9,11,1,3,L
Canada Masters,Hard,64,20160725,,Stephane Robert,R,185,36.1889117,58,854,6-3 7-6(6),3,R64,106,5,3,75,44,26,15,10,7,11,L
Atlanta,Hard,32,20160801,1,John Isner,R,206,31.26625599,17,1895,7-6(3) 7-6(4),3,F,106,18,6,82,46,42,14,12,2,2,L
Atlanta,Hard,32,20160801,,Reilly Opelka,U,,18.92676249,837,20,6-7(5) 6-4 6-2,3,SF,120,15,4,96,56,41,23,15,4,7,L
Atlanta,Hard,32,20160801,,Yoshihito Nishioka,L,,20.84599589,97,608,6-3 3-6 6-3,3,SF,95,7,3,83,43,28,28,13,7,9,L
Atlanta,Hard,32,20160801,8,Taylor Harry Fritz,R,,18.75975359,60,811,7-5 6-4,3,QF,82,5,6,68,32,20,21,11,5,8,L
Atlanta,Hard,32,20160801,7,Donald Young,L,183,27.02532512,53,887,6-4 6-4,3,QF,71,4,7,54,34,27,8,10,2,4,L
Atlanta,Hard,32,20160801,,Horacio Zeballos,L,188,31.26351814,78,714,6-4 6-4,3,QF,69,6,1,56,33,25,11,10,1,3,L
Atlanta,Hard,32,20160801,5,Fernando Verdasco,L,188,32.7118412,48,950,6-4 6-7(5) 6-3,3,QF,114,9,7,91,62,47,16,15,2,4,L
Atlanta,Hard,32,20160801,,Adrian Mannarino,L,183,28.09034908,67,775,6-4 6-0,3,R16,64,3,4,55,30,17,7,8,4,9,L
Atlanta,Hard,32,20160801,,Bjorn Fratangelo,R,,23.03627652,119,515,4-6 6-3 6-2,3,R16,112,4,2,83,40,24,26,13,5,9,L
Atlanta,Hard,32,20160801,3,Kevin Anderson,R,203,30.20670773,28,1470,6-7(5) 6-3 7-5,3,R16,169,14,14,118,59,43,31,16,14,18,L
Atlanta,Hard,32,20160801,,Tim Smyczek,R,175,28.58863792,116,523,4-6 7-6(1) 6-3,3,R16,136,7,6,105,51,33,27,16,6,11,L
Atlanta,Hard,32,20160801,,Tobias Kamke,R,180,30.19849418,127,470,6-1 6-4,3,R16,74,0,3,43,25,15,10,8,1,4,L
Atlanta,Hard,32,20160801,4,Alexandr Dolgopolov,R,180,27.73169062,38,1180,6-3 2-6 6-1,3,R16,94,8,11,78,38,28,16,12,3,7,L
Atlanta,Hard,32,20160801,,Julien Benneteau,R,185,34.6146475,406,104,6-1 6-3,3,R16,58,3,3,46,28,14,10,8,3,7,L
Atlanta,Hard,32,20160801,,Jared Donaldson,R,,19.8110883,123,480,7-6(4) 6-3,3,R16,76,2,4,66,37,29,13,11,2,5,L
Atlanta,Hard,32,20160801,,Mischa Zverev,L,190,28.94455852,139,417,6-3 3-6 7-6(5),3,R32,135,10,2,93,61,44,19,15,6,8,L
Atlanta,Hard,32,20160801,,Igor Sijsling,R,190,28.95550992,114,543,6-1 7-6(2),3,R32,81,6,4,69,36,23,12,10,2,6,L
Atlanta,Hard,32,20160801,,Austin Smith,U,,22.68309377,,,6-2 6-2,3,R32,65,1,4,48,30,15,10,8,3,7,L
Atlanta,Hard,32,20160801,,Christopher Eubanks,U,,,1809,1,7-6(9) 7-6(5),3,R32,97,6,8,86,59,50,11,12,1,1,L
Atlanta,Hard,32,20160801,,Thiago Monteiro,L,,22.17111567,101,598,5-7 7-6(5) 6-3,3,R32,145,5,3,94,57,38,22,16,5,9,L
Atlanta,Hard,32,20160801,,Austin Krajicek,L,,26.12731006,131,452,3-6 7-6(10) 7-5,3,R32,153,10,9,125,74,54,26,17,7,9,L
Atlanta,Hard,32,20160801,6,Guillermo Garcia Lopez,R,188,33.16084873,52,900,6-3 6-7(5) 6-4,3,R32,143,7,8,92,44,33,24,15,2,6,L
Atlanta,Hard,32,20160801,,Sergiy Stakhovsky,R,193,30.56810404,89,670,7-6(7) 7-6(2),3,R32,126,3,7,93,45,29,24,12,6,8,L
Atlanta,Hard,32,20160801,,Daniel Evans,R,175,26.19301848,82,705,6-2 6-7(2) 7-6(4),3,R32,163,8,9,114,64,45,19,16,5,10,L
Atlanta,Hard,32,20160801,,Dusan Lajovic,R,180,26.08898015,70,761,7-6(2) 6-4,3,R32,86,5,3,70,44,33,13,11,3,4,L
Atlanta,Hard,32,20160801,,John Patrick Smith,L,,26.65845311,219,248,6-4 6-2,3,R32,69,4,4,52,30,21,10,9,3,6,L
Atlanta,Hard,32,20160801,,Samuel Groth,R,,28.78576318,168,333,6-2 6-4,3,R32,65,8,7,54,31,24,9,9,2,5,L
Los Cabos,Hard,32,20160808,1,Feliciano Lopez,L,188,34.88295688,18,1835,7-6(5) 6-2,3,F,82,5,5,59,37,30,9,10,2,4,L
Los Cabos,Hard,32,20160808,,Pablo Carreno Busta,R,,25.07597536,55,879,2-6 6-3 6-3,3,SF,105,3,2,83,51,34,17,13,1,4,L
Los Cabos,Hard,32,20160808,,Dusan Lajovic,R,180,26.10814511,72,728,6-2 1-1 RET,3,SF,45,2,2,34,25,17,1,5,3,5,L
Los Cabos,Hard,32,20160808,,Julien Benneteau,R,185,34.63381246,361,124,6-3 6-4,3,QF,73,11,2,55,32,22,12,9,3,5,L
Los Cabos,Hard,32,20160808,,Santiago Giraldo,R,188,28.69815195,137,417,6-7(4) 7-6(2) 6-3,3,QF,181,4,1,119,64,37,30,16,10,15,L
Los Cabos,Hard,32,20160808,8,Marcel Granollers,R,190,30.32443532,47,956,2-6 7-6(3) 6-1,3,QF,109,0,1,75,58,42,10,13,1,3,L
Los Cabos,Hard,32,20160808,7,Nicolas Almagro,R,183,30.9650924,48,932,7-5 7-6(5),3,QF,93,6,2,76,42,28,22,12,1,3,L
Los Cabos,Hard,32,20160808,,Reilly Opelka,U,,18.94592745,395,110,6-3 7-6(3),3,R16,87,11,0,60,37,29,14,10,2,3,L
Los Cabos,Hard,32,20160808,,Horacio Zeballos,L,188,31.28268309,73,726,6-1 6-7(1) 6-1,3,R16,104,3,6,86,44,30,19,12,4,8,L
Los Cabos,Hard,32,20160808,4,Sam Querrey,R,198,28.83778234,29,1435,7-6(1) 6-3,3,R16,83,12,2,62,36,27,12,10,4,6,L
Los Cabos,Hard,32,20160808,,Austin Krajicek,L,,26.14647502,130,457,6-0 6-3,3,R16,54,1,8,44,19,13,5,8,0,5,L
Los Cabos,Hard,32,20160808,,Tobias Kamke,R,180,30.21765914,144,406,7-6(2) 6-2,3,R16,101,0,4,59,31,18,12,10,2,7,L
Los Cabos,Hard,32,20160808,,Mischa Zverev,L,190,28.96372348,135,422,6-3 3-6 6-3,3,R16,87,1,3,71,47,36,11,13,1,3,L
